customer_id,loan_id,loan_type,loan_amount,interest_rate,loan_term,employment_type,income_level,credit_score,gender,marital_status,education_level,default_status,application_date,approval_date,disbursement_date,due_date
CUST-00003566,LN00001175,"Education Loan",58620,0,38,Full-time,Medium,741,Male,Divorced,Master,False,2020-12-02,2020-12-21,2020-12-28,2021-06-04
CUST-00002121,LN00000247,"Home Loan",33828,0,28,Self-employed,Low,311,Male,Divorced,"High School",False,2020-09-06,2020-09-13,2020-09-22,2021-01-24
CUST-00003146,LN00000731,"Home Loan",27489,0,29,Part-time,High,819,Female,Divorced,Bachelor,False,2021-07-05,2021-07-10,2021-07-11,2021-11-12
CUST-00002683,LN00003928,"Education Loan",15387,0,33,Full-time,Low,379,Female,Married,Master,False,2019-11-19,2019-12-06,2019-12-19,2020-04-02
CUST-00004497,LN00003944,"Education Loan",70463,0,37,Self-employed,Medium,601,Male,Single,Bachelor,True,2019-03-18,2019-03-25,2019-04-06,2019-09-07
CUST-00003151,LN00001561,"Car Loan",72832,0,38,Full-time,Medium,515,Male,Married,Master,False,2021-08-12,2021-09-08,2021-09-12,2021-11-28
CUST-00003725,LN00000985,"Personal Loan",96980,0,51,Full-time,High,547,Female,Married,Bachelor,True,2019-09-03,2019-09-23,2019-10-03,2019-12-09
CUST-00001834,LN00000496,"Car Loan",3591,0,35,Part-time,High,840,Male,Divorced,"High School",False,2019-03-13,2019-04-04,2019-04-15,2019-08-12
CUST-00002518,LN00002663,"Personal Loan",49516,0,19,Self-employed,Low,571,Female,Married,PhD,False,2022-09-28,2022-10-17,2022-10-29,2022-12-21
CUST-00003837,LN00002127,"Home Loan",92683,0,32,Full-time,Medium,432,Female,Divorced,PhD,False,2020-08-16,2020-09-09,2020-09-12,2021-02-21
CUST-00003863,LN00002576,"Personal Loan",63061,0,40,Full-time,Low,304,Male,Married,Master,False,2022-07-11,2022-07-12,2022-07-23,2023-01-13
CUST-00000129,LN00001083,"Personal Loan",67736,0,54,Self-employed,High,841,Male,Married,PhD,False,2022-08-27,2022-09-23,2022-10-05,2022-11-18
CUST-00004475,LN00002754,"Home Loan",82257,0,32,Self-employed,High,440,Male,Single,PhD,False,2020-06-20,2020-06-29,2020-07-12,2020-08-30
CUST-00003187,LN00004995,"Home Loan",62753,0,14,Part-time,Low,782,Female,Married,Master,True,2021-11-22,2021-12-16,2021-12-29,2022-06-20
CUST-00001346,LN00002959,"Home Loan",85774,0,42,Full-time,Medium,604,Female,Single,PhD,False,2021-02-22,2021-03-13,2021-03-15,2021-05-27
CUST-00002437,LN00000544,"Education Loan",12087,0,38,Part-time,High,644,Male,Divorced,Bachelor,False,2022-03-01,2022-03-06,2022-03-15,2022-08-23
CUST-00002834,LN00003064,"Education Loan",31816,0,57,Full-time,Low,569,Male,Divorced,Bachelor,False,2020-03-11,2020-03-15,2020-03-20,2020-05-29
CUST-00004560,LN00001903,"Personal Loan",24408,0,38,Part-time,Medium,407,Male,Single,Bachelor,True,2021-10-19,2021-11-03,2021-11-11,2022-02-24
CUST-00004643,LN00004315,"Home Loan",1136,0,20,Full-time,Low,773,Female,Divorced,"High School",False,2021-03-16,2021-03-18,2021-03-25,2021-08-31
CUST-00004505,LN00003172,"Education Loan",18413,0,44,Self-employed,High,381,Male,Divorced,Bachelor,True,2022-01-23,2022-02-14,2022-02-15,2022-03-24
CUST-00004714,LN00002151,"Home Loan",60500,0,44,Part-time,Medium,383,Female,Married,PhD,True,2018-06-20,2018-06-23,2018-06-23,2018-10-08
CUST-00004857,LN00000884,"Personal Loan",85514,0,37,Self-employed,High,589,Male,Single,PhD,True,2018-11-06,2018-11-06,2018-11-13,2019-03-29
CUST-00003224,LN00002678,"Education Loan",57358,0,39,Full-time,High,370,Male,Divorced,Bachelor,False,2022-10-03,2022-10-16,2022-10-20,2022-12-28
CUST-00003477,LN00002803,"Education Loan",67197,0,55,Self-employed,High,474,Female,Single,"High School",False,2020-09-05,2020-09-18,2020-09-19,2021-01-31
CUST-00002539,LN00003976,"Car Loan",93789,0,54,Part-time,High,762,Female,Married,Bachelor,False,2018-12-18,2019-01-10,2019-01-19,2019-04-20
CUST-00002855,LN00000007,"Personal Loan",93420,0,42,Part-time,High,694,Female,Divorced,"High School",False,2020-05-09,2020-05-27,2020-05-27,2020-08-22
CUST-00001436,LN00002436,"Education Loan",33854,0,12,Self-employed,Low,390,Female,Divorced,"High School",False,2021-10-03,2021-10-08,2021-10-18,2022-01-26
CUST-00000256,LN00001546,"Personal Loan",77240,0,31,Full-time,High,768,Female,Single,Bachelor,False,2021-10-06,2021-10-17,2021-10-24,2022-03-19
CUST-00002418,LN00004924,"Personal Loan",91063,0,23,Part-time,High,733,Female,Divorced,"High School",False,2022-05-16,2022-06-02,2022-06-09,2022-10-03
CUST-00001754,LN00002090,"Home Loan",17322,0,28,Full-time,High,548,Male,Single,PhD,False,2020-09-22,2020-09-30,2020-10-05,2021-02-14
CUST-00004747,LN00004192,"Personal Loan",7968,0,26,Part-time,Medium,540,Female,Divorced,Bachelor,False,2018-05-21,2018-06-09,2018-06-13,2018-08-23
CUST-00003412,LN00002294,"Car Loan",28518,0,45,Full-time,High,795,Male,Married,PhD,False,2021-04-08,2021-04-30,2021-05-04,2021-06-09
CUST-00000076,LN00004210,"Education Loan",52925,0,27,Full-time,Medium,639,Male,Married,"High School",False,2021-06-02,2021-06-26,2021-07-01,2021-09-24
CUST-00003612,LN00002592,"Personal Loan",60848,0,15,Self-employed,Low,770,Male,Single,Master,False,2020-01-16,2020-01-28,2020-02-01,2020-05-08
CUST-00000505,LN00004426,"Personal Loan",94422,0,19,Full-time,High,762,Female,Divorced,Bachelor,False,2022-12-15,2023-01-10,2023-01-11,2023-03-25
CUST-00003393,LN00003575,"Home Loan",2700,0,45,Part-time,Low,574,Female,Divorced,Master,False,2018-08-09,2018-08-27,2018-09-02,2018-11-22
CUST-00001993,LN00004041,"Home Loan",94782,0,57,Self-employed,Low,314,Male,Single,Master,False,2021-10-20,2021-11-01,2021-11-04,2022-04-28
CUST-00004758,LN00003225,"Car Loan",24199,0,36,Part-time,High,340,Male,Married,Master,False,2020-01-13,2020-01-31,2020-02-06,2020-07-19
CUST-00003379,LN00001241,"Personal Loan",45589,0,26,Self-employed,Low,507,Male,Married,Master,False,2020-04-19,2020-05-07,2020-05-07,2020-06-27
CUST-00002395,LN00003830,"Personal Loan",33115,0,39,Self-employed,High,359,Female,Married,PhD,False,2018-04-23,2018-05-22,2018-05-27,2018-06-29
CUST-00001417,LN00003494,"Personal Loan",62934,0,20,Full-time,Low,664,Male,Single,Bachelor,False,2021-06-26,2021-07-16,2021-07-17,2021-12-11
CUST-00002230,LN00003591,"Personal Loan",55316,0,13,Full-time,Medium,539,Female,Married,PhD,False,2022-02-02,2022-02-11,2022-02-13,2022-07-06
CUST-00000240,LN00000717,"Education Loan",6520,0,28,Part-time,Medium,459,Male,Single,"High School",False,2022-01-12,2022-01-17,2022-01-19,2022-04-18
CUST-00001778,LN00000264,"Personal Loan",37455,0,21,Part-time,Medium,696,Female,Married,Bachelor,True,2020-12-07,2020-12-09,2020-12-18,2021-03-30
CUST-00004261,LN00000318,"Personal Loan",87465,0,20,Full-time,High,799,Female,Married,Bachelor,False,2021-10-06,2021-10-31,2021-10-31,2021-12-14
CUST-00004159,LN00002208,"Education Loan",42605,0,42,Part-time,Low,508,Male,Single,PhD,False,2021-01-12,2021-01-27,2021-02-09,2021-07-11
CUST-00002403,LN00002525,"Home Loan",15955,0,13,Part-time,Medium,432,Female,Divorced,"High School",False,2019-11-07,2019-11-15,2019-11-19,2020-03-04
CUST-00004147,LN00000641,"Car Loan",45049,0,35,Full-time,High,680,Male,Divorced,Master,False,2022-06-11,2022-06-27,2022-07-09,2022-10-03
CUST-00002632,LN00000859,"Personal Loan",14917,0,30,Self-employed,Medium,732,Male,Divorced,"High School",False,2018-06-22,2018-07-14,2018-07-21,2018-11-21
CUST-00003907,LN00004244,"Education Loan",71293,0,28,Full-time,Medium,688,Male,Married,PhD,False,2018-05-25,2018-06-20,2018-07-01,2018-11-06
CUST-00003011,LN00001471,"Personal Loan",79581,0,54,Part-time,High,731,Male,Married,PhD,False,2020-02-01,2020-02-09,2020-02-22,2020-06-20
CUST-00003390,LN00000975,"Home Loan",65925,0,21,Self-employed,Medium,573,Male,Divorced,PhD,False,2022-01-14,2022-01-18,2022-01-25,2022-03-14
CUST-00004077,LN00001286,"Education Loan",71269,0,39,Full-time,High,650,Female,Married,Master,False,2019-06-29,2019-07-17,2019-07-26,2020-01-20
CUST-00001215,LN00000052,"Education Loan",31954,0,49,Self-employed,Medium,433,Male,Married,Bachelor,False,2018-11-17,2018-12-15,2018-12-26,2019-06-14
CUST-00000670,LN00004354,"Education Loan",97671,0,59,Part-time,High,365,Female,Divorced,"High School",False,2021-03-17,2021-03-31,2021-04-10,2021-05-30
CUST-00003562,LN00001020,"Personal Loan",73617,0,39,Self-employed,Medium,504,Male,Single,"High School",False,2019-12-07,2019-12-16,2019-12-22,2020-04-17
CUST-00000616,LN00003623,"Home Loan",42458,0,12,Part-time,Low,597,Male,Divorced,Master,True,2018-05-06,2018-05-09,2018-05-15,2018-07-09
CUST-00004659,LN00004344,"Car Loan",90037,0,14,Full-time,Low,416,Female,Divorced,PhD,True,2020-06-30,2020-07-23,2020-07-30,2020-10-23
CUST-00001131,LN00001913,"Education Loan",22113,0,26,Self-employed,High,566,Male,Single,"High School",False,2022-07-23,2022-08-03,2022-08-15,2022-10-14
CUST-00001522,LN00000288,"Personal Loan",91226,0,21,Self-employed,High,448,Male,Married,Bachelor,False,2019-11-06,2019-11-19,2019-11-26,2020-01-24
CUST-00004452,LN00004640,"Car Loan",44939,0,32,Self-employed,Low,493,Female,Divorced,"High School",False,2022-01-29,2022-02-12,2022-02-26,2022-04-20
CUST-00002665,LN00004739,"Education Loan",30345,0,48,Part-time,High,478,Female,Divorced,PhD,False,2021-02-26,2021-03-16,2021-03-29,2021-08-01
CUST-00004863,LN00003902,"Personal Loan",47313,0,26,Full-time,Medium,447,Male,Married,"High School",False,2019-11-14,2019-11-18,2019-11-22,2020-04-20
CUST-00000304,LN00004109,"Car Loan",93365,0,34,Full-time,Medium,764,Male,Married,PhD,False,2020-10-13,2020-10-24,2020-10-30,2021-03-10
CUST-00003980,LN00004934,"Car Loan",70166,0,25,Part-time,Medium,304,Male,Single,Bachelor,False,2021-01-03,2021-01-05,2021-01-16,2021-05-07
CUST-00001895,LN00002581,"Education Loan",48861,0,26,Self-employed,Medium,825,Male,Married,Master,False,2022-02-18,2022-03-04,2022-03-05,2022-07-17
CUST-00001516,LN00003517,"Personal Loan",98406,0,21,Part-time,Medium,579,Male,Divorced,PhD,False,2022-11-27,2022-12-26,2022-12-29,2023-03-22
CUST-00000584,LN00001550,"Car Loan",50298,0,20,Part-time,Medium,798,Male,Married,PhD,False,2018-08-04,2018-08-18,2018-08-23,2019-01-12
CUST-00000367,LN00004935,"Home Loan",48221,0,55,Full-time,Medium,735,Male,Married,"High School",False,2020-01-13,2020-01-24,2020-02-03,2020-07-05
CUST-00002047,LN00002667,"Home Loan",45942,0,50,Part-time,High,515,Male,Single,Master,False,2018-08-25,2018-09-08,2018-09-21,2019-01-04
CUST-00000459,LN00002454,"Car Loan",4453,0,16,Self-employed,Low,814,Male,Single,PhD,False,2018-04-06,2018-04-11,2018-04-20,2018-06-09
CUST-00000120,LN00001568,"Education Loan",55935,0,36,Part-time,Medium,436,Female,Divorced,"High School",False,2021-04-21,2021-05-18,2021-05-31,2021-11-02
CUST-00003285,LN00003753,"Education Loan",44370,0,53,Part-time,Medium,579,Female,Divorced,Bachelor,False,2020-06-30,2020-07-16,2020-07-18,2020-09-13
CUST-00003255,LN00000288,"Education Loan",9328,0,37,Part-time,High,431,Male,Married,Master,False,2022-07-15,2022-08-06,2022-08-07,2023-01-07
CUST-00003566,LN00002474,"Car Loan",16534,0,19,Self-employed,High,692,Female,Divorced,"High School",False,2021-05-03,2021-05-17,2021-05-28,2021-09-15
CUST-00003303,LN00000436,"Education Loan",86280,0,33,Part-time,Low,780,Female,Divorced,Master,False,2021-06-27,2021-07-11,2021-07-11,2021-10-27
CUST-00004460,LN00000990,"Education Loan",85925,0,36,Full-time,Low,812,Male,Married,PhD,False,2022-07-05,2022-07-15,2022-07-18,2022-09-08
CUST-00001969,LN00003560,"Home Loan",37320,0,59,Part-time,High,718,Female,Married,"High School",False,2022-01-10,2022-02-08,2022-02-09,2022-05-02
CUST-00002532,LN00002406,"Personal Loan",50170,0,23,Part-time,Medium,501,Female,Married,Bachelor,False,2018-03-13,2018-04-03,2018-04-16,2018-07-22
CUST-00000852,LN00000255,"Home Loan",81201,0,20,Full-time,Medium,761,Female,Single,Bachelor,False,2020-07-06,2020-07-17,2020-07-19,2020-11-30
CUST-00001930,LN00002010,"Car Loan",9640,0,21,Full-time,Medium,501,Female,Single,"High School",False,2020-08-09,2020-08-30,2020-09-10,2020-10-21
CUST-00001944,LN00001835,"Home Loan",92057,0,59,Full-time,Medium,451,Female,Married,"High School",True,2018-02-21,2018-03-11,2018-03-20,2018-08-26
CUST-00000764,LN00004262,"Personal Loan",31049,0,21,Full-time,Medium,521,Male,Single,Master,True,2022-02-28,2022-02-28,2022-03-10,2022-05-03
CUST-00003297,LN00000465,"Home Loan",6618,0,20,Full-time,High,378,Male,Single,"High School",False,2020-09-03,2020-09-18,2020-10-02,2021-01-27
CUST-00002679,LN00004352,"Education Loan",57053,0,37,Full-time,Low,499,Female,Single,Master,False,2018-06-04,2018-06-14,2018-06-24,2018-10-26
CUST-00003812,LN00000423,"Personal Loan",2920,0,46,Self-employed,Low,398,Female,Divorced,PhD,False,2018-11-16,2018-11-16,2018-11-26,2019-04-29
CUST-00000902,LN00004294,"Car Loan",44937,0,38,Part-time,High,512,Female,Married,"High School",True,2018-10-28,2018-11-19,2018-11-24,2019-05-06
CUST-00001519,LN00004653,"Home Loan",70724,0,42,Self-employed,Medium,442,Male,Married,PhD,False,2018-07-14,2018-07-17,2018-07-26,2018-11-27
CUST-00003257,LN00001896,"Home Loan",13207,0,30,Self-employed,High,688,Female,Divorced,Bachelor,False,2020-11-15,2020-12-14,2020-12-16,2021-02-22
CUST-00003987,LN00001289,"Education Loan",66774,0,54,Full-time,Low,673,Male,Single,Master,False,2021-06-04,2021-06-09,2021-06-11,2021-11-14
CUST-00000742,LN00001349,"Personal Loan",33972,0,49,Part-time,Low,351,Female,Married,Master,True,2021-11-21,2021-11-24,2021-11-27,2022-01-19
CUST-00003554,LN00000555,"Education Loan",11799,0,17,Self-employed,Low,434,Female,Single,Bachelor,False,2018-07-28,2018-08-20,2018-08-22,2018-09-25
CUST-00001694,LN00000007,"Home Loan",72088,0,26,Part-time,Low,710,Male,Divorced,PhD,False,2021-12-08,2022-01-04,2022-01-18,2022-04-11
CUST-00002130,LN00001766,"Home Loan",29916,0,40,Part-time,High,769,Male,Single,Master,False,2020-01-03,2020-01-27,2020-02-01,2020-04-24
CUST-00004012,LN00002092,"Personal Loan",71463,0,58,Full-time,Medium,411,Male,Divorced,Bachelor,False,2020-04-25,2020-04-26,2020-05-04,2020-06-12
CUST-00003253,LN00003244,"Home Loan",94500,0,56,Part-time,Medium,824,Female,Divorced,Bachelor,False,2020-03-08,2020-03-24,2020-03-31,2020-07-20
CUST-00001366,LN00003174,"Personal Loan",77700,0,16,Self-employed,High,343,Female,Single,Bachelor,False,2020-09-23,2020-09-23,2020-09-24,2021-01-06
CUST-00000196,LN00004831,"Car Loan",38158,0,25,Self-employed,Medium,696,Male,Single,"High School",True,2018-09-10,2018-10-09,2018-10-11,2019-02-11
CUST-00000151,LN00001658,"Home Loan",85607,0,13,Full-time,Medium,560,Female,Married,PhD,False,2021-12-22,2022-01-03,2022-01-17,2022-06-02
CUST-00004524,LN00000812,"Personal Loan",72696,0,34,Self-employed,Medium,844,Male,Divorced,Bachelor,False,2020-08-01,2020-08-12,2020-08-26,2020-12-02
CUST-00000331,LN00001229,"Personal Loan",62510,0,55,Full-time,Medium,687,Male,Single,PhD,False,2019-09-06,2019-10-03,2019-10-10,2019-11-14
CUST-00003111,LN00001963,"Education Loan",59692,0,57,Self-employed,Low,775,Female,Single,Master,True,2021-07-12,2021-08-03,2021-08-05,2021-09-19
CUST-00003325,LN00000491,"Home Loan",62744,0,30,Self-employed,Medium,709,Female,Married,"High School",True,2021-04-14,2021-05-12,2021-05-16,2021-08-13
CUST-00000890,LN00000318,"Education Loan",16810,0,35,Full-time,High,315,Female,Married,Bachelor,False,2021-10-07,2021-11-05,2021-11-16,2022-05-06
CUST-00000955,LN00004314,"Personal Loan",6126,0,31,Part-time,Low,401,Female,Married,Bachelor,False,2018-07-03,2018-07-04,2018-07-14,2018-09-14
CUST-00003690,LN00002549,"Car Loan",31009,0,58,Full-time,Low,485,Female,Divorced,Bachelor,False,2021-09-09,2021-09-27,2021-10-08,2022-02-15
CUST-00004450,LN00001841,"Car Loan",91932,0,38,Part-time,High,324,Female,Married,Master,False,2019-05-14,2019-05-25,2019-06-05,2019-08-13
CUST-00002949,LN00001217,"Home Loan",1192,0,35,Part-time,Medium,371,Female,Divorced,"High School",False,2021-05-01,2021-05-04,2021-05-12,2021-06-19
CUST-00003242,LN00000333,"Car Loan",37413,0,28,Full-time,Low,317,Male,Married,PhD,False,2020-05-06,2020-05-30,2020-05-31,2020-09-28
CUST-00002396,LN00001177,"Home Loan",13816,0,36,Full-time,High,631,Male,Divorced,PhD,False,2020-09-26,2020-10-21,2020-10-29,2021-01-14
CUST-00002045,LN00002601,"Home Loan",40082,0,57,Full-time,High,396,Female,Married,PhD,False,2019-05-01,2019-05-18,2019-05-27,2019-07-05
CUST-00003600,LN00003095,"Personal Loan",66048,0,42,Part-time,Medium,311,Male,Divorced,PhD,False,2018-07-14,2018-08-12,2018-08-16,2018-09-20
CUST-00003991,LN00002264,"Personal Loan",51940,0,39,Part-time,Medium,310,Male,Married,PhD,False,2020-11-10,2020-12-05,2020-12-19,2021-03-20
CUST-00004015,LN00001067,"Personal Loan",33130,0,39,Part-time,High,462,Male,Married,PhD,False,2021-09-19,2021-09-20,2021-09-28,2021-11-27
CUST-00002056,LN00003433,"Education Loan",41142,0,33,Part-time,Medium,582,Male,Single,PhD,False,2020-03-08,2020-04-05,2020-04-08,2020-05-13
CUST-00002671,LN00002791,"Personal Loan",37468,0,16,Full-time,High,540,Female,Divorced,"High School",True,2022-05-12,2022-05-12,2022-05-19,2022-09-20
CUST-00001576,LN00002462,"Home Loan",31698,0,55,Full-time,Medium,344,Male,Single,"High School",True,2020-12-14,2021-01-06,2021-01-13,2021-03-17
CUST-00001853,LN00003490,"Personal Loan",11655,0,53,Part-time,Medium,554,Male,Divorced,Master,False,2020-10-22,2020-11-20,2020-11-22,2021-03-24
CUST-00002214,LN00002670,"Education Loan",48897,0,19,Self-employed,High,366,Female,Single,Bachelor,True,2018-10-31,2018-11-12,2018-11-16,2019-02-20
CUST-00001227,LN00001674,"Personal Loan",31075,0,49,Full-time,High,341,Male,Married,"High School",False,2022-04-07,2022-04-30,2022-05-09,2022-06-19
CUST-00001664,LN00002364,"Car Loan",10359,0,39,Self-employed,Medium,683,Male,Single,Bachelor,True,2021-03-10,2021-03-14,2021-03-14,2021-05-20
CUST-00000364,LN00003969,"Home Loan",43056,0,58,Self-employed,High,533,Female,Married,Master,False,2018-03-30,2018-04-17,2018-04-29,2018-10-10
CUST-00001948,LN00003724,"Car Loan",52831,0,23,Self-employed,Low,784,Male,Divorced,"High School",False,2020-05-29,2020-05-29,2020-06-03,2020-09-04
CUST-00004754,LN00003502,"Car Loan",60191,0,36,Part-time,Medium,338,Female,Married,Master,True,2022-05-30,2022-05-31,2022-06-08,2022-11-03
CUST-00003633,LN00002815,"Education Loan",34272,0,49,Full-time,Low,310,Female,Single,"High School",True,2020-10-04,2020-10-17,2020-10-28,2021-03-26
CUST-00003482,LN00000349,"Car Loan",15671,0,55,Self-employed,Low,708,Female,Divorced,"High School",False,2019-08-09,2019-08-17,2019-08-30,2020-01-29
CUST-00001275,LN00002123,"Personal Loan",28048,0,26,Part-time,Low,407,Male,Single,PhD,False,2018-11-01,2018-11-08,2018-11-08,2019-02-22
CUST-00001446,LN00004134,"Home Loan",77274,0,55,Full-time,High,393,Male,Married,Bachelor,False,2022-11-07,2022-12-02,2022-12-03,2023-05-13
CUST-00004828,LN00003518,"Car Loan",26963,0,52,Part-time,Medium,383,Female,Married,Master,True,2021-04-03,2021-04-13,2021-04-26,2021-06-15
CUST-00002958,LN00000212,"Car Loan",44954,0,45,Full-time,Medium,357,Female,Single,PhD,False,2021-05-25,2021-05-28,2021-06-03,2021-09-18
CUST-00003457,LN00003530,"Home Loan",73309,0,56,Full-time,Low,592,Female,Divorced,"High School",False,2021-10-19,2021-11-16,2021-11-21,2022-05-04
CUST-00002166,LN00004881,"Personal Loan",96430,0,24,Part-time,High,315,Male,Single,"High School",True,2023-01-01,2023-01-03,2023-01-12,2023-04-28
CUST-00001010,LN00003637,"Car Loan",1717,0,19,Self-employed,Medium,776,Male,Married,Master,False,2019-06-15,2019-06-19,2019-06-29,2019-11-30
CUST-00002820,LN00004101,"Home Loan",12676,0,24,Full-time,Medium,464,Female,Divorced,Bachelor,False,2018-10-11,2018-11-03,2018-11-05,2019-03-11
CUST-00001729,LN00001267,"Personal Loan",5434,0,47,Full-time,Medium,736,Male,Single,Master,False,2021-10-17,2021-10-30,2021-10-31,2022-03-30
CUST-00000696,LN00000148,"Personal Loan",50810,0,17,Self-employed,Low,702,Male,Married,"High School",False,2021-10-23,2021-11-01,2021-11-07,2022-04-24
CUST-00004618,LN00001710,"Personal Loan",95636,0,49,Full-time,Low,685,Female,Divorced,PhD,False,2019-03-17,2019-03-22,2019-03-31,2019-08-10
CUST-00002385,LN00003023,"Education Loan",5994,0,43,Self-employed,Low,437,Male,Single,Master,False,2022-01-08,2022-01-17,2022-01-26,2022-05-24
CUST-00001383,LN00003991,"Personal Loan",5234,0,32,Full-time,Low,830,Male,Divorced,PhD,False,2021-11-01,2021-11-11,2021-11-15,2022-03-27
CUST-00002496,LN00003465,"Personal Loan",70300,0,55,Self-employed,Low,592,Female,Married,Bachelor,False,2022-02-28,2022-03-19,2022-03-24,2022-05-16
